Year,Location,Site,Depth,Transect,Interval,Genus,Species epithet,Species,Abundance,Size est.,Match,Family,a,b,Biomass,Trophic group
2016,Apo Reef,Mabuti,11,3,25,Melichthys,vidua,Melichthys vidua,1,10,646,Balistidae,0.0058,3.554,20.77,Omnivore
2016,Apo Reef,South Corner,8,1,5,Amphiprion,clarkii,Amphiprion clarkii,1,12,70,Pomacentridae,0.02291,2.99,38.62,Planktivore
2016,Apo Reef,South Corner,8,1,5,Chromis,margaritifer,Chromis margaritifer,20,4,319,Pomacentridae,0.0182,3,23.3,Herbivore
2016,Apo Reef,South Corner,8,1,5,Acanthurus,thompsoni,Acanthurus thompsoni,30,6,32,Acanthuridae,0.01533,3,99.34,Planktivore
2016,Apo Reef,South Corner,8,1,5,Ctenochaetus,striatus,Ctenochaetus striatus,1,15,399,Acanthuridae,0.0137,3.083,57.89,Detritivore
2016,Apo Reef,South Corner,8,1,5,Ctenochaetus,striatus,Ctenochaetus striatus,1,16,399,Acanthuridae,0.0137,3.083,70.64,Detritivore
2016,Apo Reef,South Corner,8,1,5,Hemitaurichthys,polylepis,Hemitaurichthys polylepis,4,6,547,Chaetodontidae,0.02649,3,22.89,Planktivore
2016,Apo Reef,South Corner,8,1,5,Paracirrhites,arcatus,Paracirrhites arcatus,1,12,724,Cirrhitidae,0.00912,3.07,18.75,Benthic Invertivore
2016,Apo Reef,South Corner,8,1,5,Paracirrhites,arcatus,Paracirrhites arcatus,1,10,724,Cirrhitidae,0.00912,3.07,10.72,Benthic Invertivore
2016,Apo Reef,South Corner,8,1,5,Pseudanthias,huchtii,Pseudanthias huchtii,10,4,867,Serranidae,0.0127,3.085,9.14,Planktivore
2016,Apo Reef,South Corner,8,1,5,Melichthys,vidua,Melichthys vidua,5,15,646,Balistidae,0.0058,3.554,438.76,Omnivore
2016,Apo Reef,South Corner,8,1,5,Pomacentrus,brachialis,Pomacentrus brachialis,1,6,820,Pomacentridae,0.0116,3.387,5.01,Herbivore
2016,Apo Reef,South Corner,8,1,5,Zebrasoma,scopas,Zebrasoma scopas,2,10,1090,Acanthuridae,0.04,2.867,58.9,Herbivore
2016,Apo Reef,South Corner,8,1,5,Cantherhines,pardalis,Cantherhines pardalis,2,10,182,Monacanthidae,0.0166,2.92,27.61,Benthic Invertivore
2016,Apo Reef,South Corner,8,1,5,Chlorurus,bleekeri,Chlorurus bleekeri,1,15,288,Scaridae,0.01995,3.01,69.18,Herbivore
2016,Apo Reef,South Corner,8,1,5,Halichoeres,hortulanus,Halichoeres hortulanus,1,12,520,Labridae,0.00977,3.07,20.09,Benthic Invertivore
2016,Apo Reef,South Corner,8,1,5,Thalassoma,lunare,Thalassoma lunare,1,12,1061,Labridae,0.01072,2.96,16.77,Benthic Invertivore
2016,Apo Reef,South Corner,8,1,5,Balistapus,undulatus,Balistapus undulatus,1,15,153,Balistidae,0.0058,3.554,87.75,Omnivore
2016,Apo Reef,South Corner,8,1,5,Pseudanthias,squamipinnis,Pseudanthias squamipinnis,20,5,874,Serranidae,0.0569,2.65,80.99,Planktivore
2016,Apo Reef,South Corner,8,1,5,Pomacentrus,lepidogenys,Pomacentrus lepidogenys,1,6,830,Pomacentridae,0.0215,3.21,6.77,Herbivore
2016,Apo Reef,South Corner,8,1,5,Scarus,schlegeli,Scarus schlegeli,2,20,965,Scaridae,0.0309,2.87,334.92,Herbivore
2016,Apo Reef,South Corner,8,1,5,Oxycheilinus,unifasciatus,Oxycheilinus unifasciatus,1,12,718,Labridae,0.01687,3,29.15,Benthic Invertivore
2016,Apo Reef,South Corner,8,1,5,Pomacentrus,vaiuli,Pomacentrus vaiuli,1,6,847,Pomacentridae,0.0619,2.628,6.87,Herbivore
2016,Apo Reef,South Corner,8,1,10,Forcipiger,longirostris,Forcipiger longirostris,2,12,482,Chaetodontidae,0.01384,3,47.83,Benthic Invertivore
2016,Apo Reef,South Corner,8,1,10,Chaetodon,kleinii,Chaetodon kleinii,2,10,241,Chaetodontidae,0.0448,2.828,60.3,Herbivore
2016,Apo Reef,South Corner,8,1,10,Cephalopholis,urodeta,Cephalopholis urodeta,1,25,229,Serranidae,0.02822,2.818,245.44,Piscivore
2016,Apo Reef,South Corner,8,1,10,Chromis,xanthura,Chromis xanthura,1,12,333,Pomacentridae,0.009,2.773,8.85,Planktivore
2016,Apo Reef,South Corner,8,1,10,Hemitaurichthys,polylepis,Hemitaurichthys polylepis,1,6,547,Chaetodontidae,0.02649,3,5.72,Planktivore
2016,Apo Reef,South Corner,8,1,10,Chromis,margaritifer,Chromis margaritifer,16,4,319,Pomacentridae,0.0182,3,18.64,Herbivore
2016,Apo Reef,South Corner,8,1,10,Balistapus,undulatus,Balistapus undulatus,1,16,153,Balistidae,0.0058,3.554,110.37,Omnivore
2016,Apo Reef,South Corner,8,1,10,Ctenochaetus,striatus,Ctenochaetus striatus,3,10,399,Acanthuridae,0.0137,3.083,49.76,Detritivore
2016,Apo Reef,South Corner,8,1,10,Scarus,niger,Scarus niger,2,20,956,Scaridae,0.0316,3.09,662.06,Herbivore
2016,Apo Reef,South Corner,8,1,10,Hipposcarus,longiceps,Hipposcarus longiceps,1,12,562,Scaridae,0.01413,3.04,26.97,Herbivore
2016,Apo Reef,South Corner,8,1,10,Cephalopholis,argus,Cephalopholis argus,1,12,219,Serranidae,0.00678,3.274,23.15,Piscivore
2016,Apo Reef,South Corner,8,1,10,Zanclus,cornutus,Zanclus cornutus,3,12,1088,Zanclidae,0.0147,3.37,191.11,Omnivore
2016,Apo Reef,South Corner,8,1,10,Naso,vlamingii,Naso vlamingii,1,25,675,Acanthuridae,0.0497,2.839,462.5,Herbivore
2016,Apo Reef,South Corner,8,1,10,Pygoplites,diacanthus,Pygoplites diacanthus,1,12,918,Pomacanthidae,0.00514,3,8.88,Benthic Invertivore
2016,Apo Reef,South Corner,8,1,10,Acanthurus,pyroferus,Acanthurus pyroferus,3,12,30,Acanthuridae,0.00179,3,9.28,Herbivore
2016,Apo Reef,South Corner,8,1,10,Pomacentrus,lepidogenys,Pomacentrus lepidogenys,1,4,830,Pomacentridae,0.0215,3.21,1.84,Herbivore
2016,Apo Reef,South Corner,8,1,10,Pseudanthias,huchtii,Pseudanthias huchtii,3,6,867,Serranidae,0.0127,3.085,9.58,Planktivore
2016,Apo Reef,South Corner,8,1,10,Scarus,schlegeli,Scarus schlegeli,1,12,965,Scaridae,0.0309,2.87,38.66,Herbivore
2016,Apo Reef,South Corner,8,1,10,Pomacentrus,vaiuli,Pomacentrus vaiuli,1,5,847,Pomacentridae,0.0619,2.628,4.25,Herbivore
2016,Apo Reef,South Corner,8,1,10,Pomacentrus,vaiuli,Pomacentrus vaiuli,1,6,847,Pomacentridae,0.0619,2.628,6.87,Herbivore
2016,Apo Reef,South Corner,8,1,10,Zebrasoma,scopas,Zebrasoma scopas,1,10,1090,Acanthuridae,0.04,2.867,29.45,Herbivore
2016,Apo Reef,South Corner,8,1,10,Melichthys,vidua,Melichthys vidua,1,12,646,Balistidae,0.0058,3.554,39.7,Omnivore
2016,Apo Reef,South Corner,8,1,10,Pomacentrus,brachialis,Pomacentrus brachialis,1,2,820,Pomacentridae,0.0116,3.387,0.12,Herbivore
2016,Apo Reef,South Corner,8,1,10,Cephalopholis,urodeta,Cephalopholis urodeta,1,16,229,Serranidae,0.02822,2.818,69.79,Piscivore
2016,Apo Reef,South Corner,8,1,10,Neopomacentrus,anabatoides,Neopomacentrus anabatoides,2,6,691,Pomacentridae,0.01479,2.99,6.28,Planktivore
2016,Apo Reef,South Corner,8,1,10,Halichoeres,hortulanus,Halichoeres hortulanus,1,10,520,Labridae,0.00977,3.07,11.48,Benthic Invertivore
2016,Apo Reef,South Corner,8,1,10,Gomphosus,varius,Gomphosus varius,1,10,496,Labridae,0.00676,2.96,6.17,Benthic Invertivore
2016,Apo Reef,South Corner,8,1,15,Chromis,analis,Chromis analis,4,6,307,Pomacentridae,0.0182,3,15.72,Planktivore
2016,Apo Reef,South Corner,8,1,15,Chaetodon,kleinii,Chaetodon kleinii,2,12,241,Chaetodontidae,0.0448,2.828,100.98,Herbivore
2016,Apo Reef,South Corner,8,1,15,Melichthys,vidua,Melichthys vidua,1,12,646,Balistidae,0.0058,3.554,39.7,Omnivore
2016,Apo Reef,South Corner,8,1,15,Zebrasoma,scopas,Zebrasoma scopas,1,16,1090,Acanthuridae,0.04,2.867,113.31,Herbivore
2016,Apo Reef,South Corner,8,1,15,Paracirrhites,arcatus,Paracirrhites arcatus,1,10,724,Cirrhitidae,0.00912,3.07,10.72,Benthic Invertivore
2016,Apo Reef,South Corner,8,1,15,Scarus,quoyi,Scarus quoyi,1,30,961,Scaridae,0.00389,3.12,157.97,Herbivore
2016,Apo Reef,South Corner,8,1,15,Pomacentrus,brachialis,Pomacentrus brachialis,4,6,820,Pomacentridae,0.0116,3.387,20.05,Herbivore
2016,Apo Reef,South Corner,8,1,15,Scarus,niger,Scarus niger,1,12,956,Scaridae,0.0316,3.09,68.29,Herbivore
2016,Apo Reef,South Corner,8,1,15,Pomacentrus,vaiuli,Pomacentrus vaiuli,1,6,847,Pomacentridae,0.0619,2.628,6.87,Herbivore
2016,Apo Reef,South Corner,8,1,15,Gomphosus,varius,Gomphosus varius,1,6,496,Labridae,0.00676,2.96,1.36,Benthic Invertivore
2016,Apo Reef,South Corner,8,1,15,Ctenochaetus,striatus,Ctenochaetus striatus,1,12,399,Acanthuridae,0.0137,3.083,29.1,Detritivore
2016,Apo Reef,South Corner,8,1,15,Chaetodon,ornatissimus,Chaetodon ornatissimus,1,15,250,Chaetodontidae,0.02239,3.01,77.64,Corallivore
2016,Apo Reef,South Corner,8,1,15,Chromis,margaritifer,Chromis margaritifer,1,6,319,Pomacentridae,0.0182,3,3.93,Herbivore
2016,Apo Reef,South Corner,8,1,15,Ctenochaetus,striatus,Ctenochaetus striatus,1,6,399,Acanthuridae,0.0137,3.083,3.43,Detritivore
2016,Apo Reef,South Corner,8,1,15,Ctenochaetus,striatus,Ctenochaetus striatus,1,10,399,Acanthuridae,0.0137,3.083,16.59,Detritivore
2016,Apo Reef,South Corner,8,1,15,Scarus,ghobban,Scarus ghobban,1,12,951,Scaridae,0.0165,3.041,31.57,Herbivore
2016,Apo Reef,South Corner,8,1,15,Siganus,vulpinus,Siganus vulpinus,1,12,1009,Siganidae,0.0287,3,49.59,Herbivore
2016,Apo Reef,South Corner,8,1,15,Chaetodon,melannotus,Chaetodon melannotus,3,12,245,Chaetodontidae,0.038,2.921,161.88,Corallivore
2016,Apo Reef,South Corner,8,1,15,Epinephelus,sexfasciatus,Epinephelus sexfasciatus,2,25,465,Serranidae,0.0265,2.877,557.38,Benthic Invertivore
2016,Apo Reef,South Corner,8,1,15,Naso,brevirostris,Naso brevirostris,1,25,665,Acanthuridae,0.0602,2.743,411.29,Herbivore
2016,Apo Reef,South Corner,8,1,15,Ptereleotris,evides,Ptereleotris evides,2,6,899,Ptereleotridae,0.00389,3.12,2.08,Planktivore
2016,Apo Reef,South Corner,8,1,15,Cheilinus,fasciatus,Cheilinus fasciatus,1,12,270,Labridae,0.01487,3,25.7,Benthic Invertivore
2016,Apo Reef,South Corner,8,1,20,Balistapus,undulatus,Balistapus undulatus,1,15,153,Balistidae,0.0058,3.554,87.75,Omnivore
2016,Apo Reef,South Corner,8,1,20,Zebrasoma,scopas,Zebrasoma scopas,1,12,1090,Acanthuridae,0.04,2.867,49.67,Herbivore
2016,Apo Reef,South Corner,8,1,20,Pomacentrus,brachialis,Pomacentrus brachialis,1,6,820,Pomacentridae,0.0116,3.387,5.01,Herbivore
2016,Apo Reef,South Corner,8,1,20,Acanthurus,pyroferus,Acanthurus pyroferus,1,12,30,Acanthuridae,0.00179,3,3.09,Herbivore
2016,Apo Reef,South Corner,8,1,20,Scarus,schlegeli,Scarus schlegeli,1,12,965,Scaridae,0.0309,2.87,38.66,Herbivore
2016,Apo Reef,South Corner,8,1,20,Paracirrhites,arcatus,Paracirrhites arcatus,1,6,724,Cirrhitidae,0.00912,3.07,2.23,Benthic Invertivore
2016,Apo Reef,South Corner,8,1,20,Zanclus,cornutus,Zanclus cornutus,1,10,1088,Zanclidae,0.0147,3.37,34.46,Omnivore
2016,Apo Reef,South Corner,8,1,20,Chromis,margaritifer,Chromis margaritifer,4,6,319,Pomacentridae,0.0182,3,15.72,Herbivore
2016,Apo Reef,South Corner,8,1,20,Pomacentrus,vaiuli,Pomacentrus vaiuli,2,7,847,Pomacentridae,0.0619,2.628,20.59,Herbivore
2016,Apo Reef,South Corner,8,1,20,Pomacentrus,vaiuli,Pomacentrus vaiuli,1,15,847,Pomacentridae,0.0619,2.628,76.29,Herbivore
2016,Apo Reef,South Corner,8,1,20,Chlorurus,bleekeri,Chlorurus bleekeri,1,7,288,Scaridae,0.01995,3.01,6.98,Herbivore
2016,Apo Reef,South Corner,8,1,20,Scarus,ghobban,Scarus ghobban,1,12,951,Scaridae,0.0165,3.041,31.57,Herbivore
2016,Apo Reef,South Corner,8,1,20,Scarus,niger,Scarus niger,4,15,956,Scaridae,0.0316,3.09,544.34,Herbivore
2016,Apo Reef,South Corner,8,1,20,Chromis,margaritifer,Chromis margaritifer,1,6,319,Pomacentridae,0.0182,3,3.93,Herbivore
2016,Apo Reef,South Corner,8,1,20,Scarus,ghobban,Scarus ghobban,1,15,951,Scaridae,0.0165,3.041,62.23,Herbivore
2016,Apo Reef,South Corner,8,1,20,Zebrasoma,scopas,Zebrasoma scopas,1,10,1090,Acanthuridae,0.04,2.867,29.45,Herbivore
2016,Apo Reef,South Corner,8,1,20,Melichthys,vidua,Melichthys vidua,1,15,646,Balistidae,0.0058,3.554,87.75,Omnivore
2016,Apo Reef,South Corner,8,1,20,Chlorurus,bleekeri,Chlorurus bleekeri,1,12,288,Scaridae,0.01995,3.01,35.34,Herbivore
2016,Apo Reef,South Corner,8,1,20,Paracirrhites,arcatus,Paracirrhites arcatus,1,6,724,Cirrhitidae,0.00912,3.07,2.23,Benthic Invertivore
2016,Apo Reef,South Corner,8,1,20,Pomacentrus,vaiuli,Pomacentrus vaiuli,1,6,847,Pomacentridae,0.0619,2.628,6.87,Herbivore
2016,Apo Reef,South Corner,8,1,20,Ptereleotris,evides,Ptereleotris evides,2,6,899,Ptereleotridae,0.00389,3.12,2.08,Planktivore
2016,Apo Reef,South Corner,8,1,20,Halichoeres,hortulanus,Halichoeres hortulanus,1,6,520,Labridae,0.00977,3.07,2.39,Benthic Invertivore
2016,Apo Reef,South Corner,8,1,20,Chromis,margaritifer,Chromis margaritifer,15,6,319,Pomacentridae,0.0182,3,58.97,Herbivore
2016,Apo Reef,South Corner,8,1,20,Acanthurus,japonicus,Acanthurus japonicus,1,15,20,Acanthuridae,0.02188,2.97,68.08,Herbivore
2016,Apo Reef,South Corner,8,1,25,Ptereleotris,evides,Ptereleotris evides,2,7,899,Ptereleotridae,0.00389,3.12,3.37,Planktivore
2016,Apo Reef,South Corner,8,1,25,Melichthys,vidua,Melichthys vidua,1,15,646,Balistidae,0.0058,3.554,87.75,Omnivore
2016,Apo Reef,South Corner,8,1,25,Acanthurus,pyroferus,Acanthurus pyroferus,1,15,30,Acanthuridae,0.00179,3,6.04,Herbivore
2016,Apo Reef,South Corner,8,1,25,Balistoides,conspicillum,Balistoides conspicillum,1,25,154,Balistidae,0.02344,2.96,322,Benthic Invertivore
2016,Apo Reef,South Corner,8,1,25,Thalassoma,hardwicke,Thalassoma hardwicke,1,12,1059,Labridae,0.00977,3.04,18.65,Benthic Invertivore
2016,Apo Reef,South Corner,8,1,25,Hemigymnus,melapterus,Hemigymnus melapterus,1,15,545,Labridae,0.0123,3.06,48.84,Benthic Invertivore
2016,Apo Reef,South Corner,8,1,25,Zanclus,cornutus,Zanclus cornutus,1,10,1088,Zanclidae,0.0147,3.37,34.46,Omnivore
2016,Apo Reef,South Corner,8,1,25,Scarus,niger,Scarus niger,4,12,956,Scaridae,0.0316,3.09,273.16,Herbivore
2016,Apo Reef,South Corner,8,1,25,Ctenochaetus,striatus,Ctenochaetus striatus,1,10,399,Acanthuridae,0.0137,3.083,16.59,Detritivore
2016,Apo Reef,South Corner,8,1,25,Zebrasoma,scopas,Zebrasoma scopas,1,10,1090,Acanthuridae,0.04,2.867,29.45,Herbivore
2016,Apo Reef,South Corner,8,1,25,Plectroglyphidodon,lacrymatus,Plectroglyphidodon lacrymatus,1,6,795,Pomacentridae,0.02138,2.99,4.54,Herbivore
2016,Apo Reef,South Corner,8,1,25,Pomacentrus,vaiuli,Pomacentrus vaiuli,2,6,847,Pomacentridae,0.0619,2.628,13.73,Herbivore
2016,Apo Reef,South Corner,8,1,25,Cephalopholis,boenak,Cephalopholis boenak,1,20,220,Serranidae,0.01462,3.019,123.81,Piscivore
2016,Apo Reef,South Corner,8,1,25,Melichthys,vidua,Melichthys vidua,1,15,646,Balistidae,0.0058,3.554,87.75,Omnivore
2016,Apo Reef,South Corner,8,1,25,Chaetodon,ornatissimus,Chaetodon ornatissimus,2,15,250,Chaetodontidae,0.02239,3.01,155.28,Corallivore
2016,Apo Reef,South Corner,8,1,25,Ctenochaetus,striatus,Ctenochaetus striatus,2,12,399,Acanthuridae,0.0137,3.083,58.19,Detritivore
2016,Apo Reef,South Corner,8,1,25,Halichoeres,hortulanus,Halichoeres hortulanus,1,15,520,Labridae,0.00977,3.07,39.86,Benthic Invertivore
2016,Apo Reef,South Corner,8,1,25,Ctenochaetus,binotatus,Ctenochaetus binotatus,2,16,395,Acanthuridae,0.081,2.59,212.9,Detritivore
2016,Apo Reef,South Corner,8,1,25,Scarus,niger,Scarus niger,2,10,956,Scaridae,0.0316,3.09,77.75,Herbivore
2016,Apo Reef,South Corner,8,1,25,Chlorurus,bleekeri,Chlorurus bleekeri,1,12,288,Scaridae,0.01995,3.01,35.34,Herbivore
2016,Apo Reef,South Corner,8,1,25,Chromis,margaritifer,Chromis margaritifer,5,4,319,Pomacentridae,0.0182,3,5.82,Herbivore
2016,Apo Reef,South Corner,8,2,10,Halichoeres,nigrescens,Halichoeres nigrescens,1,12,528,Labridae,0.00977,3.07,20.09,Benthic Invertivore
2016,Apo Reef,South Corner,8,2,10,Halichoeres,nigrescens,Halichoeres nigrescens,1,16,528,Labridae,0.00977,3.07,48.59,Benthic Invertivore
2016,Apo Reef,South Corner,8,2,10,Labroides,dimidiatus,Labroides dimidiatus,1,6,583,Labridae,0.00447,3.13,1.22,Benthic Invertivore
2016,Apo Reef,South Corner,8,2,10,Amphiprion,clarkii,Amphiprion clarkii,1,12,70,Pomacentridae,0.02291,2.99,38.62,Planktivore
2016,Apo Reef,South Corner,8,2,10,Amphiprion,clarkii,Amphiprion clarkii,1,10,70,Pomacentridae,0.02291,2.99,22.39,Planktivore
2016,Apo Reef,South Corner,8,2,10,Pomacentrus,vaiuli,Pomacentrus vaiuli,2,6,847,Pomacentridae,0.0619,2.628,13.73,Herbivore
2016,Apo Reef,South Corner,8,2,10,Centropyge,vrolikii,Centropyge vrolikii,2,6,218,Pomacanthidae,0.0302,2.89,10.71,Corallivore
2016,Apo Reef,South Corner,8,2,10,Parupeneus,multifasciatus,Parupeneus multifasciatus,1,12,748,Mullidae,0.01047,3.15,26.26,Benthic Invertivore
2016,Apo Reef,South Corner,8,2,10,Chromis,margaritifer,Chromis margaritifer,3,4,319,Pomacentridae,0.0182,3,3.49,Herbivore
2016,Apo Reef,South Corner,8,2,10,Acanthurus,pyroferus,Acanthurus pyroferus,2,12,30,Acanthuridae,0.00179,3,6.19,Herbivore
2016,Apo Reef,South Corner,8,2,10,Cephalopholis,boenak,Cephalopholis boenak,1,25,220,Serranidae,0.01462,3.019,242.84,Piscivore
2016,Apo Reef,South Corner,8,2,10,Ctenochaetus,striatus,Ctenochaetus striatus,3,15,399,Acanthuridae,0.0137,3.083,173.67,Detritivore
2016,Apo Reef,South Corner,8,2,10,Scarus,niger,Scarus niger,1,20,956,Scaridae,0.0316,3.09,331.03,Herbivore
2016,Apo Reef,South Corner,8,2,10,Ptereleotris,evides,Ptereleotris evides,2,4,899,Ptereleotridae,0.00389,3.12,0.59,Planktivore
2016,Apo Reef,South Corner,8,2,10,Zebrasoma,scopas,Zebrasoma scopas,2,10,1090,Acanthuridae,0.04,2.867,58.9,Herbivore
2016,Apo Reef,South Corner,8,2,10,Dascyllus,trimaculatus,Dascyllus trimaculatus,2,10,409,Pomacentridae,0.03132,3.043,69.16,Herbivore
2016,Apo Reef,South Corner,8,2,10,Dascyllus,trimaculatus,Dascyllus trimaculatus,2,6,409,Pomacentridae,0.03132,3.043,14.61,Herbivore
2016,Apo Reef,South Corner,8,2,10,Melichthys,vidua,Melichthys vidua,1,12,646,Balistidae,0.0058,3.554,39.7,Omnivore
2016,Apo Reef,South Corner,8,2,10,Naso,vlamingii,Naso vlamingii,1,45,675,Acanthuridae,0.0497,2.839,2453.73,Herbivore
2016,Apo Reef,South Corner,8,2,10,Naso,brevirostris,Naso brevirostris,1,18,665,Acanthuridae,0.0602,2.743,167.04,Herbivore
2016,Apo Reef,South Corner,8,2,10,Naso,caeruleacauda,Naso caeruleacauda,3,40,666,Acanthuridae,0.02399,2.94,3691.54,Herbivore
2016,Apo Reef,South Corner,8,2,10,Naso,lituratus,Naso lituratus,1,12,668,Acanthuridae,0.0497,2.839,57.56,Herbivore
2016,Apo Reef,South Corner,8,2,10,Thalassoma,lunare,Thalassoma lunare,1,6,1061,Labridae,0.01072,2.96,2.16,Benthic Invertivore
2016,Apo Reef,South Corner,8,2,10,Arothron,nigropunctatus,Arothron nigropunctatus,1,10,137,Tetraodontidae,0.02655,3,26.55,Corallivore
2016,Apo Reef,South Corner,8,2,15,Cephalopholis,urodeta,Cephalopholis urodeta,1,20,229,Serranidae,0.02822,2.818,130.88,Piscivore
2016,Apo Reef,South Corner,8,2,15,Zebrasoma,scopas,Zebrasoma scopas,1,10,1090,Acanthuridae,0.04,2.867,29.45,Herbivore
2016,Apo Reef,South Corner,8,2,15,Labroides,dimidiatus,Labroides dimidiatus,1,6,583,Labridae,0.00447,3.13,1.22,Benthic Invertivore
2016,Apo Reef,South Corner,8,2,15,Pomacentrus,vaiuli,Pomacentrus vaiuli,1,6,847,Pomacentridae,0.0619,2.628,6.87,Herbivore
2016,Apo Reef,South Corner,8,2,15,Gomphosus,varius,Gomphosus varius,1,6,496,Labridae,0.00676,2.96,1.36,Benthic Invertivore
2016,Apo Reef,South Corner,8,2,15,Nemateleotris,magnifica,Nemateleotris magnifica,2,6,677,Ptereleotridae,0.00389,3.12,2.08,Planktivore
2016,Apo Reef,South Corner,8,2,15,Chromis,margaritifer,Chromis margaritifer,3,6,319,Pomacentridae,0.0182,3,11.79,Herbivore
2016,Apo Reef,South Corner,8,2,15,Ctenochaetus,striatus,Ctenochaetus striatus,1,12,399,Acanthuridae,0.0137,3.083,29.1,Detritivore
2016,Apo Reef,South Corner,8,2,15,Chlorurus,sordidus,Chlorurus sordidus,2,12,295,Scaridae,0.0319,2.927,91.96,Detritivore
2016,Apo Reef,South Corner,8,2,15,Chlorurus,sordidus,Chlorurus sordidus,1,15,295,Scaridae,0.0319,2.927,88.35,Detritivore
2016,Apo Reef,South Corner,8,2,15,Naso,brevirostris,Naso brevirostris,2,12,665,Acanthuridae,0.0602,2.743,109.86,Herbivore
2016,Apo Reef,South Corner,8,2,15,Melichthys,vidua,Melichthys vidua,1,7,646,Balistidae,0.0058,3.554,5.85,Omnivore
2016,Apo Reef,South Corner,8,2,15,Acanthurus,pyroferus,Acanthurus pyroferus,2,12,30,Acanthuridae,0.00179,3,6.19,Herbivore
2016,Apo Reef,South Corner,8,2,15,Halichoeres,hortulanus,Halichoeres hortulanus,1,12,520,Labridae,0.00977,3.07,20.09,Benthic Invertivore
2016,Apo Reef,South Corner,8,2,15,Scarus,niger,Scarus niger,1,20,956,Scaridae,0.0316,3.09,331.03,Herbivore
2016,Apo Reef,South Corner,8,2,15,Dascyllus,trimaculatus,Dascyllus trimaculatus,1,12,409,Pomacentridae,0.03132,3.043,60.22,Herbivore
2016,Apo Reef,South Corner,8,2,15,Dascyllus,trimaculatus,Dascyllus trimaculatus,1,10,409,Pomacentridae,0.03132,3.043,34.58,Herbivore
2016,Apo Reef,South Corner,8,2,15,Centropyge,vrolikii,Centropyge vrolikii,1,10,218,Pomacanthidae,0.0302,2.89,23.44,Corallivore
2016,Apo Reef,South Corner,8,2,15,Chlorurus,bleekeri,Chlorurus bleekeri,1,15,288,Scaridae,0.01995,3.01,69.18,Herbivore
2016,Apo Reef,South Corner,8,2,15,Parupeneus,multifasciatus,Parupeneus multifasciatus,1,12,748,Mullidae,0.01047,3.15,26.26,Benthic Invertivore
2016,Apo Reef,South Corner,8,2,15,Centropyge,vrolikii,Centropyge vrolikii,2,10,218,Pomacanthidae,0.0302,2.89,46.89,Corallivore
2016,Apo Reef,South Corner,8,2,15,Chromis,margaritifer,Chromis margaritifer,2,6,319,Pomacentridae,0.0182,3,7.86,Herbivore
2016,Apo Reef,South Corner,8,2,15,Chromis,margaritifer,Chromis margaritifer,7,3,319,Pomacentridae,0.0182,3,3.44,Herbivore
2016,Apo Reef,South Corner,8,2,15,Amphiprion,frenatus,Amphiprion frenatus,1,15,71,Pomacentridae,0.02291,2.99,75.26,Herbivore
2016,Apo Reef,South Corner,8,2,20,Centropyge,bispinosus,Centropyge bispinosus,1,6,208,Pomacanthidae,0.03236,2.74,4.39,Corallivore
2016,Apo Reef,South Corner,8,2,20,Centropyge,vrolikii,Centropyge vrolikii,1,10,218,Pomacanthidae,0.0302,2.89,23.44,Corallivore
2016,Apo Reef,South Corner,8,2,20,Melichthys,vidua,Melichthys vidua,1,15,646,Balistidae,0.0058,3.554,87.75,Omnivore
2016,Apo Reef,South Corner,8,2,20,Melichthys,vidua,Melichthys vidua,1,12,646,Balistidae,0.0058,3.554,39.7,Omnivore
2016,Apo Reef,South Corner,8,2,20,Zebrasoma,scopas,Zebrasoma scopas,2,10,1090,Acanthuridae,0.04,2.867,58.9,Herbivore
2016,Apo Reef,South Corner,8,2,20,Naso,brevirostris,Naso brevirostris,1,12,665,Acanthuridae,0.0602,2.743,54.93,Herbivore
2016,Apo Reef,South Corner,8,2,20,Ctenochaetus,striatus,Ctenochaetus striatus,3,12,399,Acanthuridae,0.0137,3.083,87.29,Detritivore
2016,Apo Reef,South Corner,8,2,20,Chromis,margaritifer,Chromis margaritifer,8,6,319,Pomacentridae,0.0182,3,31.45,Herbivore
2016,Apo Reef,South Corner,8,2,20,Chromis,xanthura,Chromis xanthura,2,10,333,Pomacentridae,0.009,2.773,10.67,Planktivore
2016,Apo Reef,South Corner,8,2,20,Balistapus,undulatus,Balistapus undulatus,1,10,153,Balistidae,0.0058,3.554,20.77,Omnivore
2016,Apo Reef,South Corner,8,2,20,Zebrasoma,scopas,Zebrasoma scopas,1,12,1090,Acanthuridae,0.04,2.867,49.67,Herbivore
2016,Apo Reef,South Corner,8,2,20,Zebrasoma,scopas,Zebrasoma scopas,1,10,1090,Acanthuridae,0.04,2.867,29.45,Herbivore
2016,Apo Reef,South Corner,8,2,20,Dascyllus,trimaculatus,Dascyllus trimaculatus,1,15,409,Pomacentridae,0.03132,3.043,118.76,Herbivore
2016,Apo Reef,South Corner,8,2,20,Pomacentrus,philippinus,Pomacentrus philippinus,1,9,837,Pomacentridae,0.0508,2.707,19.45,Herbivore
2016,Apo Reef,South Corner,8,2,20,Acanthurus,pyroferus,Acanthurus pyroferus,1,12,30,Acanthuridae,0.00179,3,3.09,Herbivore
2016,Apo Reef,South Corner,8,2,20,Pomacentrus,vaiuli,Pomacentrus vaiuli,1,6,847,Pomacentridae,0.0619,2.628,6.87,Herbivore
